msoa11cd,"1. Higher managerial, administrative and professional occupations","2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed
E02006030,4,36,46,2,16,97,48,21
E02006031,10,53,60,2,23,100,49,28
E02006032,8,47,40,5,18,90,41,46
E02006033,8,62,67,3,22,67,30,9
E02006034,12,36,42,2,11,71,28,16
E02006035,8,23,21,0,5,40,11,11
E02006036,5,35,43,1,9,59,20,9
E02006037,4,39,34,2,20,87,43,18
E02006038,5,33,36,1,12,63,17,10
E02006039,7,14,43,8,5,75,30,22
E02006040,2,28,18,5,12,41,25,12
E02006041,3,18,22,8,16,51,28,12
E02006042,1,17,15,3,12,32,17,12
E02006043,7,36,32,9,13,58,29,11
E02006044,3,15,31,3,8,24,30,6
E02006045,1,38,66,5,16,92,78,28
E02006046,9,26,39,4,15,71,46,20
E02002951,1,32,47,6,9,77,24,34
E02002952,6,21,56,5,13,66,38,50
E02002953,3,23,53,3,6,76,27,60
E02002954,5,27,48,5,11,92,34,58
E02002955,4,16,63,5,9,105,37,102
E02002956,5,32,59,6,17,110,54,86
E02002957,11,58,76,4,18,71,23,28
E02002958,2,43,67,2,13,84,32,49
E02002959,7,34,78,7,19,92,53,82
E02002960,3,25,43,4,9,54,20,18
E02002961,3,12,36,2,5,77,39,77
E02002962,1,20,51,2,11,86,52,72
E02002963,1,28,79,2,21,81,49,58
E02002964,3,26,60,5,13,94,32,34
E02002965,4,21,48,7,11,55,30,87
E02002966,8,44,64,2,17,88,36,54
E02002967,0,24,64,5,19,132,64,117
E02002968,15,42,74,3,17,81,30,29
E02002969,8,67,63,6,13,92,50,65
E02002970,1,30,85,7,22,95,53,58
E02002971,6,26,50,7,9,74,37,38
E02002972,2,22,70,1,9,71,42,46
E02002973,13,45,54,7,13,86,44,41
E02002974,3,21,42,0,2,35,9,22
E02002975,3,47,85,3,12,83,29,15
E02002976,2,19,43,0,6,61,21,30
E02002977,0,14,47,2,13,52,20,29
E02002978,1,21,50,2,12,90,51,81
E02002979,3,21,46,4,9,61,23,70
E02002980,4,29,28,3,6,37,17,14
E02002981,5,27,51,4,12,78,31,78
E02002982,1,27,51,3,17,80,33,63
E02002983,1,25,40,1,0,47,14,8
E02002984,2,25,42,5,7,30,17,7
E02002928,0,25,34,3,11,39,31,11
E02002929,7,21,23,4,6,30,16,9
E02002930,3,25,28,1,6,33,19,8
E02002931,6,20,37,6,5,40,18,9
E02002932,7,31,74,3,17,99,56,54
E02002933,6,40,52,5,15,67,28,21
E02002934,9,28,50,6,5,41,20,22
E02002935,4,31,57,6,11,63,32,27
E02002936,6,30,68,6,24,102,49,63
E02002937,7,37,56,8,18,58,25,21
E02002938,4,29,34,4,12,101,23,59
E02002939,8,28,33,3,13,64,30,27
E02002940,10,32,54,3,12,74,38,30
E02002941,4,40,75,3,15,95,55,54
E02002942,8,22,34,8,10,34,18,16
E02002943,12,69,67,4,22,71,41,35
E02002944,4,38,47,7,19,111,46,93
E02002945,6,31,60,8,17,117,53,45
E02002946,6,36,83,3,15,96,47,43
E02002947,3,28,49,3,14,105,34,74
E02002948,5,20,31,6,15,94,69,94
E02002949,2,14,34,3,7,53,19,31
E02002950,1,17,27,1,19,72,51,47
E02006118,2,18,31,2,13,61,32,12
E02006119,9,37,47,3,17,101,61,51
E02006120,4,41,43,6,23,117,60,48
E02006121,1,23,31,2,15,61,22,27
E02006122,4,37,42,4,15,68,35,38
E02006123,4,36,34,4,7,56,20,29
E02006124,4,29,41,4,11,72,35,60
E02006125,4,32,56,5,16,100,61,44
E02006126,2,51,48,4,19,85,23,20
E02006127,8,41,64,5,10,71,27,22
E02006128,4,25,49,3,8,70,30,21
E02006129,9,33,63,6,11,72,46,77
E02006130,4,37,49,5,10,81,20,37
E02006131,7,25,29,4,12,57,40,19
E02006132,5,32,33,4,21,67,36,26
E02006133,4,35,35,7,22,65,39,14
E02006134,4,21,42,2,9,42,27,18
E02006135,2,42,55,6,11,48,41,16
E02006136,5,23,26,1,10,29,21,7
E02006137,2,35,61,4,17,96,39,33
E02006138,5,38,53,2,12,98,40,57
E02006139,10,22,58,8,17,91,61,68
E02006140,8,35,47,1,16,88,41,56
E02006141,13,58,97,9,30,139,116,74
E02006142,5,19,25,2,11,34,14,8
E02006143,5,38,40,4,12,62,32,16
E02006144,3,33,52,7,14,100,49,52
E02006145,4,25,13,1,4,24,19,9
E02006146,3,33,39,4,7,53,24,23
E02006147,6,17,36,2,15,32,21,13
E02006148,5,24,32,3,12,36,18,14
E02006149,9,35,38,4,15,95,60,63
E02006150,9,47,50,7,24,78,56,21
E02006151,3,38,46,10,13,80,41,31
E02006152,11,54,46,5,14,72,32,18
E02006153,2,28,13,3,9,24,18,11
E02006154,3,41,44,9,21,62,25,22
E02006155,3,17,47,2,13,75,34,30
E02006156,10,32,29,5,6,36,18,19
E02006157,5,20,46,4,8,50,41,18
E02006158,8,37,51,2,10,68,33,11
E02006159,2,24,48,5,8,60,27,24
E02006160,4,30,62,5,15,72,36,32
E02006161,1,28,40,4,10,55,23,22
E02006162,9,39,54,5,6,59,19,21
E02006163,5,27,50,2,7,67,38,36
E02006164,4,20,56,2,15,107,46,62
E02006165,9,44,46,2,9,77,23,26
E02006166,4,36,59,4,6,41,13,13
E02006167,5,26,55,4,9,97,49,51
E02006168,8,53,65,4,8,62,36,52
E02006169,2,23,27,3,10,43,20,21
E02006170,6,13,26,4,9,31,9,11
E02006171,9,43,53,2,8,52,31,26
E02006172,7,35,48,5,8,33,13,19
E02006173,4,21,24,1,3,36,19,17
E02006174,8,49,47,12,12,72,33,19
E02006175,3,42,38,4,13,66,39,41
E02006176,3,29,33,6,7,36,16,18
E02006177,7,45,67,2,16,85,38,28
E02006178,7,41,43,4,13,72,32,24
E02006179,5,28,34,9,8,52,13,12
E02006180,6,38,47,2,9,60,41,23
E02006181,1,19,34,5,8,45,23,26
E02006182,4,25,33,2,8,25,23,7
E02006183,6,58,51,4,17,57,25,12
E02006184,3,31,67,2,1,50,26,21
E02006185,3,37,34,3,10,62,32,25
E02006186,9,56,63,3,9,56,25,25
E02006187,9,29,33,3,9,37,20,12
E02006188,4,28,43,1,7,27,22,8
E02006189,5,12,28,6,6,37,22,12
E02006190,8,48,69,6,19,92,41,25
E02006191,6,32,36,3,9,42,18,10
E02006192,6,32,38,2,10,50,25,26
E02006193,10,21,40,1,7,47,17,9
E02006194,3,39,52,4,14,77,28,31
E02006195,4,29,35,4,9,29,17,11
E02006196,5,26,41,5,14,77,30,27
E02006197,11,75,73,7,20,75,45,22
E02006198,7,30,59,3,8,45,19,11
E02006199,2,49,34,5,12,38,32,10
E02006200,5,28,55,8,14,102,54,71
E02006201,6,43,59,4,10,61,16,22
E02006202,6,28,42,8,14,50,30,12
E02006203,2,29,48,0,11,95,46,55
E02006204,4,29,32,8,13,82,33,28
E02006205,3,24,29,2,7,43,16,7
E02006206,5,44,60,6,13,92,40,40
E02006207,4,26,36,3,4,45,15,16
E02006208,4,32,49,9,17,85,43,27
E02006209,4,30,59,6,15,66,15,16
E02006210,7,21,33,6,5,43,30,6
E02006211,2,12,35,1,6,35,10,10
E02006212,2,22,47,2,8,44,24,12
E02006213,1,38,32,6,14,40,36,18
E02006214,2,23,35,6,12,63,23,14
E02006215,8,35,41,5,9,44,23,10
E02006216,6,32,72,2,22,57,25,10
E02006217,5,30,39,2,17,66,29,27
E02006218,7,40,57,6,15,75,47,49
E02006219,3,32,70,8,17,66,45,54
E02006220,3,34,52,4,15,87,25,29
E02006221,6,41,71,5,15,66,24,15
E02006222,4,28,67,4,11,70,40,35
E02006223,2,28,40,3,12,102,35,83
E02006224,3,36,75,5,13,88,31,20
E02006225,2,30,58,3,8,49,23,11
E02006226,11,65,93,7,20,112,46,38
E02006468,6,32,72,4,8,71,36,27
E02006469,2,30,63,13,12,89,44,36
E02006470,4,32,73,9,25,103,79,54
E02006471,6,25,40,4,9,39,27,13
E02006472,5,36,58,4,19,83,36,32
E02006473,12,69,74,5,14,73,42,21
E02006474,5,19,27,2,5,34,33,19
E02006475,8,42,43,4,8,46,23,13
E02006476,6,27,56,5,12,85,55,76
E02006477,2,39,57,4,8,43,17,9
E02006478,4,42,76,8,17,72,32,24
E02006479,9,63,84,6,25,120,61,85
E02006480,2,25,48,6,11,75,44,51
E02006481,4,28,48,6,15,73,40,43
E02006482,5,45,62,3,8,57,39,25
E02006483,7,26,55,5,13,88,39,76
E02006484,4,37,56,4,17,73,34,35
E02006485,7,30,27,1,10,39,17,13
E02006486,4,41,65,7,16,57,28,23
E02006487,5,24,43,3,12,84,36,36
E02006488,2,26,36,9,2,27,25,19
E02006489,4,34,73,7,10,84,41,35
E02006490,8,41,59,1,10,69,24,34
E02006806,4,30,66,6,11,50,46,25
E02006492,7,50,61,9,14,57,30,21
E02006493,8,38,59,3,25,85,82,46
E02006494,8,30,43,3,20,84,60,43
E02006495,6,18,47,8,11,43,32,24
E02006496,7,34,41,3,24,78,84,40
E02006497,8,58,64,6,20,109,79,32
E02006498,12,33,62,6,18,87,35,26
E02006499,2,26,34,0,4,33,19,6
E02006500,6,23,26,2,10,29,23,12
E02006501,4,33,55,0,12,48,41,16
E02006502,10,52,44,3,13,61,35,26
E02006503,6,33,33,7,10,31,29,7
E02006504,7,24,24,1,11,19,16,7
E02006505,5,26,19,3,10,25,18,4
E02006506,4,29,32,4,9,41,30,10
E02006507,2,46,50,5,14,79,39,19
E02006508,6,43,37,8,14,55,21,10
E02006509,4,25,45,4,14,51,25,14
E02006510,4,31,20,2,10,18,22,9
E02006511,4,30,40,11,15,50,13,12
E02006512,9,58,71,4,31,104,57,22
E02006513,8,31,29,4,10,32,17,7
E02006514,6,56,49,6,24,62,37,12
E02006515,3,36,41,11,13,55,20,19
E02006516,5,32,65,9,12,58,27,17
E02006517,4,25,26,9,15,38,32,12
E02006518,5,38,37,9,16,51,24,15
E02006519,8,41,23,2,10,22,20,7
E02006520,10,28,28,3,22,49,20,8
E02006521,7,31,32,5,6,37,20,6
E02006522,7,22,16,9,2,20,10,5
E02006523,8,44,43,10,6,50,38,19
E02006524,6,15,40,3,9,64,36,27
E02006525,22,92,60,8,21,61,26,19
E02006526,3,41,42,5,17,54,38,17
E02006527,16,74,43,2,10,47,18,21
E02006528,16,64,44,7,29,77,42,35
E02006529,12,56,82,5,30,97,46,26
E02006530,14,40,58,6,10,58,29,27
E02006531,10,43,55,9,22,93,52,40
E02006532,9,32,29,4,9,31,27,14
E02006533,5,52,78,5,11,85,25,11
E02001827,4,22,26,4,4,24,11,15
E02001828,6,36,34,1,10,34,19,12
E02001829,5,40,29,2,9,32,16,13
E02001830,17,42,42,5,9,31,24,18
E02001831,13,70,54,8,13,75,47,61
E02001832,7,49,38,6,11,39,25,26
E02001833,6,36,36,1,8,43,13,18
E02001834,2,29,53,4,9,67,39,52
E02001835,17,62,55,6,5,41,30,20
E02001836,8,50,60,5,11,47,15,23
E02001837,6,49,60,5,17,126,56,134
E02001838,5,44,46,4,5,40,17,20
E02001839,3,18,53,5,12,53,26,17
E02001840,4,37,59,5,12,81,31,96
E02001841,6,34,24,5,5,29,18,3
E02001842,4,37,68,3,7,51,17,36
E02001843,1,38,64,0,9,64,16,26
E02001844,7,48,60,3,18,71,37,33
E02001845,5,28,43,3,11,51,33,26
E02001846,10,28,52,2,8,82,43,61
E02001847,6,20,41,1,8,39,17,8
E02001848,2,19,48,2,5,60,27,68
E02001849,3,36,54,5,7,74,37,83
E02001850,4,42,54,8,5,53,19,44
E02001851,6,45,65,4,19,76,32,43
E02001852,2,40,41,4,9,50,29,48
E02001854,4,30,50,2,10,67,29,55
E02001855,3,50,67,1,12,121,39,71
E02001856,3,41,63,8,13,97,47,70
E02001857,15,88,90,3,19,135,51,119
E02001858,10,32,55,5,16,68,30,69
E02001859,11,40,41,3,9,58,16,122
E02001860,9,21,43,4,8,67,47,101
E02001861,9,28,55,5,6,60,30,143
E02001862,7,36,56,7,15,83,34,92
E02001863,3,22,29,5,5,37,25,111
E02001864,0,17,36,3,5,52,26,90
E02001865,10,48,77,7,7,91,35,117
E02001866,6,27,61,3,5,52,24,135
E02001867,2,21,44,4,7,39,15,122
E02001868,7,28,56,3,7,62,30,84
E02001869,0,25,35,1,10,40,25,77
E02001870,2,35,52,5,4,89,27,148
E02001871,3,32,60,6,11,82,36,71
E02001872,1,28,51,5,16,103,51,81
E02001873,5,29,57,9,11,85,24,150
E02001874,4,27,43,12,8,90,23,148
E02001875,20,70,55,6,9,56,33,102
E02001876,7,43,35,7,9,47,19,94
E02001877,2,24,59,6,5,61,20,205
E02001878,6,24,60,4,3,52,19,145
E02001879,7,32,72,6,16,60,31,135
E02001880,3,29,70,4,21,94,49,154
E02001881,3,18,44,3,7,62,27,149
E02001882,7,22,67,8,15,92,30,86
E02001883,7,50,64,4,8,103,36,108
E02001884,3,18,41,3,8,55,24,150
E02001886,22,51,50,9,12,55,27,70
E02001888,3,25,47,3,15,64,28,58
E02001889,9,27,52,0,3,66,13,109
E02001890,29,85,57,5,14,49,37,56
E02001892,7,32,58,4,13,107,46,137
E02001893,7,27,61,3,14,64,23,71
E02001895,6,18,53,3,12,82,33,76
E02001896,4,27,58,7,9,74,19,151
E02001897,1,22,41,3,7,40,18,136
E02001898,5,31,51,5,7,44,22,22
E02001899,23,46,37,4,6,26,15,11
E02001900,17,38,32,0,7,28,15,40
E02001901,58,99,29,3,5,30,8,13
E02001902,3,26,53,2,11,61,27,28
E02001903,5,12,41,3,8,48,10,133
E02001904,4,23,41,0,20,47,33,85
E02001905,26,53,25,0,3,21,12,22
E02001906,8,44,57,6,15,59,29,53
E02001907,11,38,73,7,12,62,36,42
E02001908,5,36,57,4,9,52,6,170
E02001909,3,20,54,2,5,46,15,139
E02001910,4,29,39,5,2,48,11,115
E02001911,4,33,34,0,11,82,39,102
E02001913,26,34,30,2,8,22,15,40
E02001914,14,30,34,7,10,35,8,63
E02001915,9,71,95,6,20,94,40,87
E02001916,8,37,44,0,20,82,46,120
E02001918,12,72,49,8,17,54,17,62
E02001919,10,56,34,2,5,24,11,76
E02001920,3,25,54,5,13,91,41,80
E02001921,8,48,46,5,11,60,23,66
E02001922,12,52,45,2,7,50,32,32
E02001923,11,47,68,12,11,70,18,103
E02001924,4,32,39,5,11,61,18,38
E02001925,6,41,29,0,4,42,13,48
E02001926,24,49,46,1,8,51,22,52
E02001927,2,32,50,2,8,70,45,78
E02001928,6,35,49,5,15,72,31,50
E02001929,5,54,70,3,18,117,35,88
E02001930,6,35,46,5,13,35,10,45
E02001931,10,38,55,1,10,40,13,39
E02001932,3,34,70,3,6,66,26,65
E02001933,4,31,42,1,4,59,26,42
E02001934,5,41,43,0,10,37,15,36
E02001935,3,40,41,1,12,49,18,45
E02001936,3,22,32,3,7,40,14,18
E02001937,5,48,52,1,9,80,21,70
E02001938,15,50,47,4,7,52,15,32
E02001939,7,28,34,2,12,46,23,47
E02001941,6,24,48,2,8,66,31,65
E02001942,12,23,36,7,10,56,28,50
E02001943,4,34,47,0,14,60,22,36
E02001944,8,40,62,4,12,56,35,43
E02001945,2,35,46,0,15,92,38,82
E02001946,7,55,37,3,13,60,19,35
E02001947,1,21,49,3,10,71,32,97
E02001948,4,38,59,3,11,86,32,29
E02001949,4,29,33,2,9,61,27,64
E02001950,4,60,82,3,12,67,36,46
E02001951,2,31,44,4,10,67,46,107
E02001952,8,33,84,6,18,102,47,124
E02001953,9,26,48,4,13,52,10,27
E02001954,7,28,61,2,5,82,38,95
E02001955,3,35,57,4,9,67,32,46
E02001956,2,37,43,5,4,58,21,28
E02001957,4,47,71,2,8,63,25,38
E02006807,12,37,52,0,13,54,13,17
E02006809,20,54,69,6,11,51,14,48
E02006895,40,94,45,1,17,41,25,48
E02006896,26,82,52,3,12,44,16,39
E02006897,28,49,33,9,11,39,15,52
E02006898,45,75,52,2,11,50,19,43
E02006899,79,112,48,7,8,36,12,25
E02006900,6,43,91,1,9,99,27,232
E02006901,9,49,102,9,8,102,37,201
E02001958,8,44,64,5,13,63,38,59
E02001959,4,28,52,8,13,50,33,22
E02001961,5,31,62,3,6,96,43,83
E02001962,3,19,41,4,4,50,34,59
E02001963,9,36,48,2,9,44,18,21
E02001964,2,16,58,5,10,88,55,116
E02001965,9,36,59,5,13,57,44,22
E02001966,4,31,40,5,3,45,22,76
E02001967,5,32,36,6,9,29,10,15
E02001968,5,33,53,5,10,62,52,47
E02001969,6,25,78,2,13,72,40,56
E02001970,3,12,47,2,13,46,33,23
E02001971,3,22,56,4,7,52,27,19
E02001972,9,29,51,11,15,80,53,160
E02001973,6,39,63,6,20,82,59,62
E02001974,6,47,73,5,21,64,39,18
E02001975,5,38,65,8,15,74,34,20
E02001976,6,38,56,7,10,66,45,34
E02001977,11,62,83,2,19,71,49,86
E02001978,7,27,54,7,17,42,27,38
E02001979,12,23,43,3,7,32,11,11
E02001980,2,26,48,3,7,37,9,13
E02001981,7,37,59,9,16,84,70,133
E02001982,8,33,79,5,20,54,31,21
E02001983,12,42,46,3,4,53,27,21
E02001984,9,46,58,2,16,65,53,41
E02001985,5,35,46,5,9,67,43,55
E02001986,7,39,75,6,20,84,60,75
E02001987,14,41,56,6,16,40,15,12
E02001988,11,34,42,1,9,57,25,75
E02001989,3,33,66,8,8,41,26,15
E02001990,10,44,75,3,12,49,28,12
E02001991,7,41,47,3,20,37,16,22
E02001992,6,34,58,9,10,102,46,87
E02001993,6,19,47,9,8,70,40,52
E02001994,10,37,52,4,12,49,22,36
E02001995,8,35,62,2,9,50,29,35
E02001996,1,23,65,3,15,104,58,83
E02001997,13,34,54,5,6,36,18,13
E02001998,7,25,31,1,2,25,11,12
E02001999,7,21,29,2,4,24,11,21
E02006805,2,37,70,7,6,75,51,63
E02002000,3,23,69,2,9,78,34,86
E02002001,6,31,32,3,12,48,15,16
E02002002,4,29,33,1,9,34,17,9
E02002003,2,34,71,5,13,66,25,41
E02002004,3,39,63,3,13,65,36,42
E02002005,6,28,45,4,15,100,43,83
E02002006,1,35,67,6,7,78,26,48
E02002007,1,38,66,2,15,57,37,31
E02002008,9,53,65,3,7,68,21,28
E02002009,4,36,36,4,5,77,27,89
E02002010,3,41,35,1,16,62,14,67
E02002011,7,35,37,0,11,37,16,7
E02002012,1,26,46,3,8,84,39,57
E02002013,2,22,28,3,7,41,15,6
E02002014,6,30,45,8,17,65,31,78
E02002015,5,27,36,0,5,53,20,29
E02002016,3,32,38,6,19,108,55,71
E02002017,5,35,72,6,13,115,30,70
E02002018,11,40,44,4,3,54,20,12
E02002019,7,31,46,5,15,82,29,47
E02002020,8,62,63,5,10,74,32,34
E02002021,4,47,70,4,24,128,48,100
E02002022,6,41,50,3,12,93,44,60
E02002023,3,26,31,2,5,36,16,13
E02002024,2,43,57,3,11,90,22,45
E02002025,4,35,74,5,9,66,25,63
E02002026,5,35,45,5,13,53,22,24
E02002027,8,33,36,4,14,35,14,11
E02002028,4,27,32,2,6,45,22,17
E02002029,4,20,32,0,8,41,19,11
E02002030,2,30,47,3,14,67,25,37
E02002031,7,22,42,3,16,63,22,45
E02002032,6,51,74,5,19,115,48,83
E02002033,1,40,52,4,13,45,12,29
E02002034,9,37,36,3,18,62,27,38
E02002035,4,27,42,3,7,43,14,7
E02002036,9,15,42,6,13,73,31,76
E02002037,2,23,29,4,8,38,23,20
E02002038,14,42,58,4,14,91,30,63
E02002039,5,30,21,3,4,28,13,16
E02002040,5,15,20,2,10,19,14,8
E02002041,7,16,16,1,4,46,14,18
E02002042,11,39,46,4,8,38,14,12
E02002043,4,33,61,3,17,89,30,72
E02002044,4,32,63,3,8,81,28,60
E02002045,3,34,61,4,6,86,21,48
E02002046,0,19,37,1,5,65,32,61
E02002047,5,35,49,5,5,56,19,60
E02002048,2,31,45,3,3,29,21,12
E02002049,5,29,65,0,11,62,32,50
E02002051,1,22,38,4,9,65,25,52
E02002052,7,47,72,2,18,137,45,91
E02002053,4,30,46,2,9,56,16,19
E02002054,4,29,34,2,6,31,14,23
E02002055,1,48,57,9,8,87,34,59
E02002056,5,40,69,6,11,108,43,98
E02002057,2,30,70,0,8,89,31,66
E02002058,4,73,108,9,15,94,50,96
E02002059,5,44,67,5,19,89,43,103
E02002060,1,22,34,3,11,46,34,54
E02002061,1,15,28,4,7,44,21,69
E02002062,4,23,27,5,6,43,42,62
E02002063,6,57,82,7,7,71,41,74
E02002064,4,53,103,2,17,133,42,122
E02002065,8,25,77,10,11,71,47,167
E02002066,3,22,42,6,15,63,18,70
E02002067,5,23,39,2,6,49,20,20
E02002068,8,49,68,8,12,92,48,162
E02002069,2,27,46,4,12,58,23,70
E02002070,3,33,48,4,12,84,22,104
E02002071,4,19,71,3,11,80,31,48
E02002072,6,43,61,4,16,78,27,46
E02002073,1,30,61,3,13,70,21,49
E02002074,5,27,75,1,6,69,27,55
E02002075,15,34,60,2,10,87,21,57
E02002076,11,52,63,13,15,68,43,60
E02002077,9,40,77,5,19,108,50,83
E02002078,4,33,47,2,5,33,11,19
E02002079,6,23,60,6,11,62,25,36
E02002080,7,29,46,5,7,59,34,51
E02006810,8,50,75,9,14,89,38,86
E02002081,2,29,50,4,3,37,16,18
E02002082,3,18,52,1,12,84,42,78
E02002083,7,26,55,3,8,54,22,14
E02002084,0,39,54,0,11,94,38,83
E02002085,6,17,57,1,11,69,41,72
E02002086,2,27,50,3,11,93,38,65
E02002087,0,26,42,1,15,80,52,73
E02002088,8,48,82,4,27,143,66,92
E02002089,2,32,68,3,14,64,34,31
E02002090,4,33,46,1,11,41,11,16
E02002091,8,34,47,3,14,45,19,11
E02002092,3,36,61,3,8,41,25,19
E02002093,8,37,47,3,11,39,11,18
E02002094,5,20,34,0,11,36,10,8
E02002095,6,47,54,4,7,58,28,11
E02002096,7,44,59,6,11,58,19,24
E02002097,8,35,27,2,7,25,20,8
E02002098,7,44,51,5,7,64,26,27
E02002099,9,36,31,1,4,28,10,10
E02002101,2,29,44,2,18,49,28,11
E02002102,10,52,44,7,13,58,24,22
E02002103,10,35,35,3,6,37,18,11
E02002104,10,36,33,6,6,23,20,3
E02002105,6,28,37,7,13,31,15,7
E02002106,12,42,30,2,3,22,16,8
E02002107,11,38,37,3,6,39,23,6
E02002108,12,39,36,4,10,32,23,10
E02002109,8,54,50,6,9,57,27,14
E02006808,10,33,35,2,15,34,15,13
E02002110,2,21,46,2,10,70,28,35
E02002111,1,18,22,5,6,62,23,49
E02002112,2,18,31,1,4,31,15,24
E02002113,0,37,41,5,10,60,22,37
E02002114,2,21,33,2,2,47,19,24
E02002115,3,25,44,2,14,63,28,60
E02002116,2,20,36,2,6,43,15,16
E02002117,4,26,30,0,4,53,29,44
E02002118,4,34,46,3,8,80,35,67
E02002119,5,31,35,5,10,39,22,33
E02002120,5,36,28,1,6,55,32,55
E02002121,0,30,39,2,19,63,32,85
E02002122,0,32,27,1,7,59,39,74
E02002123,2,29,60,4,8,78,40,77
E02002124,3,34,46,5,7,56,26,43
E02002125,3,30,44,3,13,52,22,34
E02002126,2,22,44,2,7,74,42,96
E02002127,7,20,38,6,12,78,58,132
E02002128,4,26,37,2,8,46,14,34
E02002129,2,22,56,1,10,45,29,20
E02002130,2,20,40,4,6,86,27,64
E02002131,5,42,27,4,4,37,18,8
E02002132,3,27,39,3,6,70,23,74
E02002133,8,38,49,3,15,70,37,51
E02002134,6,28,58,6,15,85,38,110
E02002135,3,30,44,6,18,72,37,116
E02002136,9,37,73,1,12,77,34,74
E02002137,6,27,32,3,3,33,18,8
E02002138,8,34,18,4,3,44,16,53
E02002139,3,42,58,8,25,97,52,186
E02002140,3,31,60,1,10,76,34,103
E02002141,6,28,52,2,3,38,16,12
E02002142,2,39,43,2,13,86,40,90
E02002143,6,51,59,6,9,78,24,168
E02002144,5,34,27,0,2,29,7,18
E02002145,1,25,54,3,13,98,40,77
E02002146,4,22,48,5,11,68,21,69
E02002147,2,32,64,2,13,89,52,91
E02002148,7,53,83,7,14,78,30,18
E02002149,5,49,93,3,16,99,35,73
E02002150,1,17,35,2,6,47,29,61
E02002151,4,31,46,0,5,50,36,45
E02002152,3,29,38,3,15,83,25,102
E02002153,1,26,48,2,14,86,25,38
E02002154,7,30,33,3,7,42,19,53
E02002155,1,16,41,2,10,72,35,101
E02002156,3,40,56,3,10,94,32,46
E02002157,8,50,48,0,12,50,20,39
E02002158,1,36,55,0,13,63,39,72
E02002159,5,19,36,3,12,67,37,81
E02002160,3,28,52,2,8,62,27,46
E02002161,3,28,35,5,10,47,57,79
E02002162,8,28,36,4,6,38,18,23
E02002163,3,52,51,10,20,123,79,157
E02002164,5,10,26,3,6,51,27,102
E02002165,3,56,56,3,11,76,37,62
E02002166,2,34,50,11,15,86,42,92
E02002167,7,21,22,2,3,30,27,21
E02002168,9,47,53,4,23,97,52,128
E02002169,9,30,45,4,11,33,21,19
E02002170,4,27,40,0,13,69,25,63
E02002171,5,36,42,5,12,80,30,58
E02002174,6,29,45,4,8,51,20,36
E02002175,7,28,43,2,8,70,30,104
E02002176,4,33,44,7,11,53,32,38
E02002177,2,42,63,5,17,99,52,127
E02002178,8,39,43,5,7,51,12,37
E02002179,7,22,40,7,11,28,10,35
E02002180,3,19,36,5,11,59,25,28
E02002181,2,25,56,1,9,90,44,93
E02002182,4,23,59,4,8,58,14,50
E02006894,9,40,61,3,23,110,52,141
E02006696,6,23,19,4,1,29,16,10
E02006697,2,42,16,4,11,28,13,9
E02006698,3,34,49,3,9,62,16,18
E02006699,4,30,29,2,8,47,16,17
E02006700,2,27,32,4,8,28,20,8
E02006701,9,22,34,3,1,18,17,6
E02006702,5,34,33,4,14,54,33,17
E02006703,5,29,39,2,9,38,19,8
E02006704,9,22,37,4,12,35,23,11
E02006705,5,20,35,4,11,62,33,14
E02006706,4,38,42,1,12,58,29,19
E02006707,8,24,27,5,5,43,14,6
E02006708,6,40,51,8,18,95,52,46
E02006709,5,36,53,10,7,44,20,6
E02006710,2,16,34,6,15,58,26,14
E02006711,8,31,31,4,5,32,17,7
E02006712,5,17,21,6,7,44,15,18
E02006713,7,36,27,5,7,59,24,16
E02006714,3,21,12,0,5,24,10,7
E02006715,1,29,40,5,13,85,26,18
E02006716,1,17,22,5,12,85,39,69
E02006717,3,18,16,6,4,25,11,6
E02006718,1,9,23,3,9,36,22,24
E02006719,6,28,25,5,9,43,14,13
E02006720,8,26,26,8,8,39,23,6
E02006721,4,35,49,4,7,31,13,14
E02006722,6,20,40,3,21,72,41,36
E02006723,6,31,40,8,10,116,39,45
E02006724,5,33,32,2,16,116,46,69
E02006725,1,26,33,1,16,72,33,24
E02006726,8,31,45,1,10,80,29,33
E02006727,8,23,39,5,11,54,35,13
E02006728,8,27,34,2,10,47,25,6
E02006729,7,29,39,3,14,70,26,13
E02006730,2,23,36,4,19,72,33,40
E02006731,6,16,31,5,13,56,21,19
E02006732,10,32,48,4,17,52,18,16
E02006733,5,27,37,4,7,49,22,12
E02006734,7,35,39,4,10,55,20,14
E02006735,4,22,32,4,15,79,39,62
E02006736,6,46,57,6,16,59,23,19
E02006737,7,59,44,3,13,90,25,20
E02006738,4,34,50,3,29,120,69,65
E02006739,3,27,23,1,6,31,11,14
E02006740,9,69,54,7,17,72,36,18
E02006741,13,34,50,2,10,48,10,13
E02006742,6,34,39,8,19,89,33,33
E02006743,6,18,33,4,12,67,38,46
E02006744,5,45,55,3,20,66,42,44
E02006745,6,36,34,6,10,45,27,17
E02006746,12,37,53,7,11,44,25,28
E02006747,1,28,34,2,14,49,18,9
E02006748,4,21,34,4,11,46,19,16
E02006749,3,19,28,2,10,67,33,26
E02006750,3,30,31,1,18,62,21,18
