msoa11cd,"1. Higher managerial, administrative and professional occupations","2. Lower managerial, administrative and professional occupations",3. Intermediate occupations,4. Small employers and own account workers,5. Lower supervisory and technical occupations,6. Semi-routine occupations,7. Routine occupations,8. Never worked and long-term unemployed
E02001062,14,27,13,5,14,59,27,81
E02001063,10,67,60,9,18,59,44,60
E02001064,4,28,21,8,13,66,39,82
E02001065,4,37,35,17,27,77,61,60
E02001066,17,52,45,15,25,88,52,76
E02001067,2,38,25,10,27,62,55,97
E02001068,4,27,41,2,30,57,43,104
E02001069,21,60,59,16,23,75,37,82
E02001070,24,51,53,17,24,46,25,62
E02001071,12,36,57,16,18,90,64,94
E02001072,22,45,50,17,19,53,28,26
E02001073,27,52,42,7,29,50,28,26
E02001074,19,61,58,16,27,82,47,76
E02001075,11,30,41,15,37,46,31,79
E02001076,24,80,49,7,24,56,48,46
E02001077,11,44,34,8,12,44,24,35
E02001078,12,33,48,14,27,48,55,39
E02001079,19,46,56,6,24,56,48,60
E02001080,31,71,82,12,34,75,36,40
E02001081,6,11,19,5,13,25,11,12
E02001082,35,77,54,11,34,37,35,32
E02001083,73,84,41,7,16,47,31,30
E02001084,33,76,64,14,37,60,35,55
E02001085,7,32,35,11,34,45,60,62
E02001086,11,20,22,5,15,32,23,39
E02001087,23,54,40,9,12,29,16,25
E02001088,8,36,45,9,28,67,50,56
E02001089,20,53,31,5,31,50,22,24
E02001090,6,24,27,4,22,32,44,33
E02001091,9,38,28,11,26,52,37,36
E02001092,10,31,30,19,31,61,66,51
E02001093,11,25,38,8,31,79,54,76
E02001094,2,29,36,7,32,76,64,79
E02001095,5,40,33,9,31,77,62,58
E02001096,5,22,44,13,35,60,52,57
E02001097,8,37,41,18,43,46,68,62
E02006902,54,124,64,14,22,38,29,24
E02006912,68,132,62,14,21,39,23,18
E02006913,48,90,70,7,19,52,38,45
E02006914,36,32,23,6,10,14,19,38
E02006915,9,37,30,25,31,71,91,118
E02006916,62,88,72,5,22,37,30,27
E02006917,78,94,42,12,14,13,3,8
E02001098,6,14,16,15,30,32,40,20
E02001099,13,25,20,15,25,52,45,30
E02001100,5,15,17,17,21,39,41,29
E02001101,9,28,28,10,27,41,47,16
E02001102,8,36,37,14,36,46,60,25
E02001103,3,18,21,28,11,24,32,11
E02001104,6,19,19,13,39,48,75,29
E02001105,4,26,21,8,19,36,45,25
E02001106,5,19,16,6,29,40,66,17
E02001107,4,20,24,13,35,38,33,33
E02001108,3,28,19,4,15,46,45,52
E02001109,6,27,24,20,40,66,72,38
E02001110,9,12,15,13,16,28,40,14
E02001111,3,11,18,12,13,44,69,82
E02001112,15,29,39,8,38,45,34,16
E02001113,4,34,42,17,19,53,91,88
E02001114,13,32,23,15,33,49,46,40
E02001115,7,18,35,11,29,52,48,23
E02001116,10,12,27,11,17,46,42,50
E02001117,12,21,21,13,19,33,24,20
E02001118,8,15,17,7,28,38,34,23
E02001119,6,32,46,20,26,79,91,103
E02001121,4,13,24,12,10,47,47,85
E02001123,7,14,16,13,18,57,51,48
E02001124,5,14,25,9,25,47,54,36
E02001125,14,37,39,20,42,71,68,39
E02001126,9,15,22,12,31,82,77,52
E02001127,6,15,33,9,29,60,79,59
E02001128,2,21,33,9,31,62,64,25
E02001129,5,26,29,9,23,42,56,25
E02001130,6,23,25,17,28,35,38,22
E02001131,3,12,20,7,22,38,46,18
E02006860,13,34,65,30,29,105,87,123
E02001132,3,21,21,17,27,43,48,33
E02001133,10,21,35,8,25,30,47,16
E02001134,5,28,27,12,23,41,44,15
E02001135,3,19,32,11,25,51,50,75
E02001136,7,39,36,15,36,72,67,58
E02001137,9,27,29,11,27,34,32,16
E02001138,12,51,34,9,33,41,40,24
E02001139,10,43,39,9,29,63,60,91
E02001140,10,36,29,23,30,60,52,52
E02001141,8,36,54,25,39,105,99,171
E02001142,15,19,21,13,14,28,15,12
E02001143,7,32,42,13,45,60,72,89
E02001144,9,20,29,14,33,44,47,38
E02001145,10,26,19,17,51,55,43,32
E02001146,9,35,44,9,20,57,41,86
E02001147,8,33,20,6,43,70,82,91
E02001148,6,32,38,14,47,45,72,45
E02001149,8,46,57,28,44,80,102,82
E02001150,8,26,43,14,45,66,99,69
E02001151,18,34,55,22,49,53,80,48
E02001152,9,31,36,22,39,74,69,66
E02001153,13,28,27,14,37,74,101,110
E02001154,11,55,55,37,59,69,104,41
E02001155,10,23,37,18,38,51,57,41
E02001156,12,43,51,14,51,52,67,30
E02001157,6,20,29,22,31,56,76,65
E02001158,1,18,27,5,26,53,44,59
E02001159,7,28,21,13,28,60,47,44
E02001160,4,18,18,10,20,31,61,62
E02001161,12,19,44,7,24,32,38,38
E02001162,2,21,20,8,31,49,36,25
E02001163,13,35,39,10,34,55,64,29
E02001164,14,26,52,18,50,70,144,99
E02001165,6,34,24,9,16,37,38,32
E02001166,10,24,22,9,9,28,12,69
E02001167,6,22,25,16,31,41,28,63
E02001168,12,34,49,15,39,62,64,52
E02001169,14,57,44,13,38,52,35,28
E02001170,9,36,42,10,27,60,28,21
E02001171,6,21,26,13,28,37,33,13
E02001172,10,45,44,27,37,77,59,121
E02001173,10,21,26,7,14,56,56,69
E02001174,8,31,26,11,27,29,33,28
E02001175,9,20,27,10,33,66,63,37
E02001176,23,45,47,17,34,77,60,58
E02001177,16,77,61,16,54,98,76,73
E02001178,73,157,96,20,79,85,50,70
E02001179,10,33,30,10,23,57,48,31
E02001180,2,12,18,7,21,30,40,77
E02001181,5,22,15,7,28,58,52,46
E02001182,1,21,21,11,22,57,41,40
E02001183,7,26,21,6,30,39,35,35
E02001184,70,174,142,23,52,95,59,51
E02001185,18,41,33,9,47,73,67,66
E02001186,14,52,38,23,67,71,69,47
E02001187,8,27,41,7,25,66,40,24
E02001188,16,34,40,11,37,65,55,45
E02001189,8,32,34,18,41,62,47,37
E02001190,8,19,33,17,36,74,63,129
E02001191,3,26,38,8,33,29,35,23
E02001192,9,37,40,8,23,53,20,15
E02001193,9,20,27,13,26,35,49,25
E02001194,8,26,30,4,18,26,11,15
E02001195,8,20,47,15,38,57,47,24
E02001196,8,19,40,14,23,34,35,18
E02001197,6,27,31,16,18,34,25,26
E02001198,6,26,33,20,33,52,40,33
E02001199,17,29,27,11,17,48,23,17
E02001200,8,30,34,9,26,73,50,52
E02001201,9,14,34,15,30,39,37,17
E02001202,1,19,35,6,21,48,36,31
E02001203,11,24,25,15,16,22,21,17
E02001204,8,45,47,8,48,53,34,29
E02001205,15,38,40,13,27,47,39,41
E02001206,8,34,30,14,26,46,23,15
E02001207,10,31,46,14,40,61,30,13
E02001208,10,37,33,8,27,44,41,20
E02001209,9,24,22,10,30,64,32,29
E02001210,6,35,34,16,32,55,50,47
E02001211,8,18,14,7,9,27,20,7
E02001212,4,29,28,9,36,65,49,47
E02001213,11,34,56,17,43,39,37,20
E02001214,8,21,25,14,17,39,16,19
E02001215,7,18,28,8,21,41,15,11
E02001216,17,25,30,16,20,29,28,17
E02001217,12,31,35,8,35,45,41,29
E02001218,5,26,16,7,22,29,16,11
E02001219,6,19,18,5,20,38,18,15
E02001220,15,22,17,7,16,35,23,13
E02001221,7,21,37,10,20,33,19,8
E02001222,14,26,29,7,10,36,20,12
E02001223,14,29,30,7,14,32,24,10
E02001224,6,17,16,12,18,22,20,5
E02001225,14,29,33,5,20,48,17,14
E02001226,9,26,36,13,26,44,25,19
E02001227,13,32,14,4,17,35,17,10
E02001228,5,25,21,8,17,30,14,9
E02001229,16,26,48,12,31,66,36,36
E02001230,7,25,25,15,18,41,34,23
E02001231,3,32,32,14,53,59,40,43
E02001232,7,29,28,11,11,55,48,45
E02001233,5,25,21,21,38,74,44,44
E02001234,9,18,21,11,34,54,65,56
E02001235,4,33,23,15,34,56,33,39
E02001236,11,16,19,13,34,42,35,50
E02001237,9,34,33,9,39,60,62,56
E02001238,10,35,39,14,42,63,53,57
E02001239,5,35,41,15,51,64,66,45
E02001240,10,20,28,12,31,44,48,31
E02001241,6,51,36,14,34,104,114,83
E02001242,10,30,41,12,36,30,28,20
E02001243,13,47,32,23,37,68,40,43
E02001244,9,20,21,6,34,48,24,23
E02001245,7,28,40,16,39,66,50,59
E02001246,9,18,30,18,27,76,51,51
E02001247,13,29,31,13,39,45,39,51
E02001248,9,40,41,19,51,103,58,95
E02001249,8,26,37,14,34,59,47,34
E02001250,7,30,28,5,24,50,25,25
E02001251,5,35,27,11,30,47,26,22
E02001252,8,33,39,10,26,49,21,24
E02001253,6,22,28,12,28,49,37,25
E02001254,2,23,31,11,21,62,35,51
E02001255,6,18,26,8,19,46,47,82
E02001256,7,25,54,22,42,89,54,59
E02001257,5,34,33,20,37,67,82,47
E02001258,8,18,26,8,33,39,33,24
E02001259,15,37,46,4,21,64,38,77
E02001260,10,26,41,5,34,54,34,28
E02001261,8,52,52,7,30,81,45,52
E02001262,6,33,42,10,17,61,23,43
E02001263,14,32,30,10,35,41,30,16
E02001264,11,36,55,11,31,56,43,37
E02001265,12,41,34,16,47,71,48,22
E02001266,9,27,38,3,30,45,40,31
E02001267,11,25,35,7,15,56,33,34
E02001268,11,25,25,8,23,39,24,22
E02001269,11,30,48,8,31,61,57,32
E02001270,15,39,28,10,16,43,27,18
E02001271,13,26,23,8,25,45,44,32
E02001272,15,39,35,14,17,40,16,20
E02001273,28,57,38,8,21,39,18,17
E02001274,7,40,27,12,24,37,26,16
E02001275,9,28,27,14,40,74,65,57
E02001276,10,37,34,9,34,69,33,34
E02001277,10,40,50,15,33,61,51,57
E02001278,16,57,45,10,27,48,27,13
E02001279,7,38,28,13,37,51,27,18
E02001280,6,36,26,8,27,61,36,29
E02001281,16,29,29,12,27,46,33,17
E02001282,19,56,38,6,25,37,27,28
E02001283,21,57,35,13,22,37,32,25
E02001284,14,37,24,6,14,24,27,17
E02001285,10,33,30,3,18,25,13,12
E02001286,18,44,16,10,12,25,27,17
E02001287,12,29,18,14,34,42,46,17
E02001288,10,40,30,13,30,35,21,22
E02001289,24,39,46,16,48,65,59,31
E02001290,7,22,27,8,34,34,45,19
E02001291,11,25,33,17,38,63,72,43
E02001292,13,43,39,16,28,36,49,18
E02001293,6,27,34,14,34,43,56,26
E02001294,6,39,34,22,47,61,73,42
E02001295,8,25,21,9,32,68,73,50
E02001296,8,22,23,12,39,78,120,111
E02001297,5,29,19,16,51,56,81,26
E02001298,7,27,13,23,53,87,100,81
E02001299,12,25,28,24,50,75,75,51
E02001300,7,27,35,28,44,61,83,51
E02001301,6,39,23,19,35,74,92,44
E02001302,7,38,34,16,39,62,77,53
E02001303,16,21,23,26,26,67,72,95
E02001304,27,42,51,22,58,58,56,23
E02001305,18,37,28,27,30,39,59,26
E02001306,4,32,40,20,53,53,67,37
E02001307,20,45,63,15,74,69,72,21
E02001308,9,24,27,17,27,41,45,29
E02001309,16,30,36,29,41,64,56,40
E02001310,2,29,27,31,37,69,92,69
E02001311,1,26,38,28,46,53,64,55
E02001312,9,28,32,22,43,70,93,146
E02001313,9,22,35,20,44,58,66,71
E02001314,17,29,47,14,43,77,69,29
E02001315,12,34,30,14,49,39,36,21
E02001316,4,30,31,17,41,66,67,40
E02001317,11,38,27,19,36,57,61,45
E02001318,5,28,20,18,38,54,92,41
E02001319,4,22,36,26,27,73,68,55
E02001320,13,36,27,19,36,57,66,49
E02001321,4,29,31,25,47,49,77,34
E02001322,7,38,26,26,46,42,63,32
E02001323,11,26,25,19,24,51,27,33
E02001324,13,41,29,23,43,58,83,53
E02001325,13,24,27,13,24,45,51,21
E02001326,16,38,28,13,32,39,39,21
E02005176,10,46,33,17,45,63,65,46
E02005177,5,25,24,5,24,59,28,33
E02005178,3,18,30,13,26,77,59,84
E02005179,7,46,34,16,38,71,81,43
E02005180,3,31,21,15,45,43,50,25
E02005181,7,30,26,11,38,39,53,34
E02005182,9,20,17,8,21,56,34,33
E02005183,9,18,25,8,33,39,32,32
E02005184,7,17,13,15,23,45,27,11
E02005185,8,32,22,6,35,79,93,88
E02005186,7,28,21,20,20,46,42,23
E02006881,12,47,33,17,44,92,76,52
E02005189,5,25,20,4,26,55,49,45
E02005190,8,21,14,10,22,21,35,14
E02005191,14,22,26,14,47,60,46,25
E02005192,14,41,37,12,30,35,41,12
E02005193,11,26,34,16,36,42,35,14
E02005194,12,33,17,21,40,46,61,38
E02005195,6,34,23,29,61,51,118,87
E02005196,18,34,24,8,32,53,37,26
E02005197,4,41,26,12,34,67,62,47
E02005198,15,35,52,14,43,90,77,42
E02005199,11,29,19,20,47,45,57,13
E02005200,13,35,42,14,57,77,65,45
E02005201,8,27,25,15,57,60,68,13
E02005202,8,38,32,25,45,58,46,16
E02005203,9,22,34,14,30,32,37,17
E02005204,13,33,30,13,71,60,69,31
E02005205,9,24,18,11,35,46,59,34
E02005206,4,26,24,6,31,42,35,23
E02005207,9,25,29,10,34,21,25,13
E02005208,11,75,43,18,40,61,45,36
E02005209,11,23,27,14,40,53,37,13
E02005210,17,40,26,11,25,37,37,18
E02005211,12,24,14,12,27,28,22,27
E02005212,7,34,34,20,64,79,91,47
E02005213,13,39,31,27,53,74,97,56
E02005214,7,29,27,13,24,58,46,27
E02005215,7,29,46,15,53,80,95,82
E02005216,9,16,20,6,28,47,41,38
E02005217,4,31,37,25,44,103,74,133
E02005218,6,34,28,6,30,71,65,38
E02005219,11,23,40,17,48,67,71,45
E02005220,15,21,26,14,36,53,50,16
E02005221,6,36,20,13,60,48,46,33
E02005222,6,31,14,19,35,42,25,7
E02005223,11,21,13,8,34,30,23,11
E02005224,4,10,9,6,15,27,18,13
E02005225,2,19,10,11,22,22,22,9
E02005226,9,47,20,11,31,60,59,57
E02005228,2,37,23,11,33,47,46,22
E02005229,2,19,16,7,14,50,54,59
E02005230,7,18,23,3,26,45,28,21
E02005231,7,42,20,15,35,70,64,46
E02005233,7,29,21,13,54,67,91,169
E02005234,24,58,31,10,39,45,30,21
E02005235,11,31,17,9,27,36,24,10
E02005236,6,48,29,23,63,97,58,55
E02005237,18,34,28,6,41,67,39,32
E02005238,10,21,18,9,21,41,28,17
E02005239,12,19,8,23,37,28,34,17
E02006871,8,43,37,16,53,86,85,55
E02005240,12,17,11,8,29,47,52,14
E02005241,8,15,14,19,29,57,58,20
E02005242,8,32,13,15,36,50,35,18
E02005243,3,21,12,11,29,53,42,25
E02005244,7,28,16,13,21,56,64,31
E02005245,7,26,19,17,49,42,29,15
E02005246,7,8,17,6,31,36,48,31
E02005247,19,40,26,17,37,58,38,21
E02005248,1,13,30,17,11,60,70,53
E02005249,11,20,40,12,46,74,107,67
E02005250,13,25,34,22,17,61,44,75
E02005251,8,15,30,10,23,55,49,38
E02005252,12,28,33,21,22,58,43,62
E02005253,1,23,14,13,44,37,29,7
E02005254,17,35,20,10,30,24,26,17
E02005255,20,24,43,8,39,51,42,18
E02005256,11,23,28,3,29,47,27,12
E02005257,4,22,17,8,25,41,45,42
E02005258,16,48,41,3,17,46,25,14
E02005259,5,41,41,18,33,93,87,47
E02005260,14,30,26,7,40,51,40,24
E02005261,4,27,31,13,45,66,122,110
E02005262,29,35,26,12,38,53,38,13
E02005263,3,21,34,10,20,54,54,35
E02005264,26,67,39,15,52,99,78,41
E02005265,14,51,49,13,56,99,81,60
E02005266,8,34,39,18,34,67,99,90
E02005267,6,23,28,3,19,57,35,39
E02005268,12,33,48,19,35,58,62,71
E02005269,20,75,52,10,51,123,47,68
E02005270,7,36,11,33,30,29,35,13
E02005271,13,32,17,14,39,53,49,9
E02005272,13,34,21,15,44,58,64,21
E02005273,6,19,13,15,40,26,42,10
E02005274,12,31,14,10,25,31,37,10
E02005275,10,19,11,15,34,35,53,11
E02005276,13,40,25,16,46,43,40,39
E02005277,16,27,22,25,41,40,41,20
E02005278,13,22,24,15,39,39,38,27
E02005279,14,25,45,22,58,60,67,53
E02005280,15,33,32,16,39,59,77,74
E02005281,10,29,29,13,38,49,60,66
E02005284,9,24,19,9,26,36,20,16
E02005285,11,19,25,15,20,34,28,20
E02005286,6,33,23,21,36,42,63,41
E02006884,9,35,44,38,46,94,87,88
E02005287,11,30,13,3,21,36,25,12
E02005288,9,17,17,13,25,34,57,14
E02005289,5,36,26,9,26,36,18,11
E02005290,13,36,32,11,48,54,42,13
E02005291,7,28,22,11,36,36,30,26
E02005292,13,40,21,12,37,34,33,27
E02005293,11,19,33,14,32,44,43,25
E02005294,5,25,23,19,33,37,63,24
E02005295,9,34,23,16,49,56,48,24
E02005296,13,22,17,16,24,40,26,6
E02005297,10,42,31,21,50,48,38,10
E02005298,5,30,37,11,45,44,60,23
E02005299,8,37,33,17,52,79,52,31
E02005300,5,17,16,8,35,38,31,22
E02005301,13,21,23,11,31,68,54,25
E02005302,12,37,31,15,30,47,34,8
E02005303,5,24,25,14,42,51,62,36
E02005304,10,36,28,20,51,65,58,19
E02005305,6,25,25,18,40,41,40,20
E02005306,6,20,20,17,36,55,36,18
E02005307,7,33,18,15,55,63,43,28
E02005308,9,21,19,10,27,26,30,10
E02005309,11,29,33,13,22,46,46,29
E02005310,8,27,23,10,28,32,48,20
E02005311,10,16,13,13,22,19,27,12
E02005312,3,25,21,13,30,40,46,17
E02005313,9,21,35,17,36,69,101,84
E02005314,2,17,14,9,30,44,85,26
E02005315,9,41,31,12,23,33,28,27
E02005316,3,17,24,8,9,56,62,40
E02005317,5,20,15,10,29,57,128,70
E02005318,11,24,22,10,33,39,41,20
E02005319,9,44,37,17,54,93,78,57
E02005320,8,21,20,5,30,66,36,20
E02005321,5,19,14,5,23,54,46,29
E02005322,6,36,24,29,56,65,49,25
E02005323,9,26,19,9,22,56,65,32
E02005324,10,15,12,11,29,36,33,7
E02005325,9,26,15,12,51,48,50,19
E02005326,6,24,19,16,34,70,37,27
E02005327,1,20,7,17,36,38,37,12
E02005328,14,29,24,15,34,49,33,12
E02005329,9,27,20,13,52,68,55,27
E02005330,12,29,29,9,56,41,41,24
E02005331,18,40,23,22,30,38,35,21
E02005332,10,28,17,15,23,43,32,14
E02001327,6,20,26,6,28,56,72,84
E02001328,7,40,53,21,33,71,57,47
E02001329,4,27,43,13,33,68,65,76
E02001330,8,35,45,12,39,59,66,60
E02001331,2,26,47,18,46,66,88,81
E02001332,4,23,27,12,24,44,71,60
E02001333,5,27,29,12,26,72,64,55
E02001334,0,13,17,9,26,46,64,84
E02001335,12,22,42,29,38,47,43,32
E02001336,6,17,25,10,29,61,68,83
E02001337,5,20,27,8,33,51,39,53
E02001338,5,27,17,12,24,45,55,41
E02001339,6,23,31,7,37,45,48,34
E02001340,19,37,38,25,50,57,44,41
E02001341,5,27,41,11,30,48,42,51
E02001342,13,27,40,8,30,42,42,32
E02001343,11,31,28,14,36,30,32,30
E02001344,5,18,22,3,25,47,19,30
E02001345,6,25,19,12,34,44,32,25
E02001346,8,23,22,14,29,87,54,74
E02001347,5,23,29,13,19,53,52,59
E02001348,5,37,39,13,29,62,55,46
E02001349,7,38,46,7,31,55,48,40
E02001350,9,13,26,10,22,50,59,59
E02001351,2,31,51,29,43,86,118,121
E02001352,6,24,41,15,40,74,110,79
E02001353,5,16,27,15,27,49,43,40
E02001354,6,28,36,14,23,54,58,55
E02001355,4,19,34,15,13,50,51,52
E02001356,3,16,19,4,26,35,35,61
E02001357,2,22,19,4,21,75,49,78
E02001358,7,10,30,22,20,53,54,76
E02001359,7,18,25,6,29,44,38,39
E02001360,10,29,35,16,36,58,61,91
E02001361,5,28,34,13,27,46,61,67
E02001362,5,21,39,11,38,54,50,65
E02001363,0,24,30,13,28,49,50,75
E02001364,1,19,19,6,23,25,37,53
E02001365,6,27,31,17,24,65,69,80
E02001366,7,49,39,25,40,61,52,67
E02001367,11,39,45,11,24,47,35,41
E02001368,4,16,16,3,14,45,38,87
E02001369,9,52,31,8,23,66,50,75
E02001370,1,13,19,12,14,42,43,84
E02001371,4,19,23,12,23,52,47,69
E02001372,4,17,22,12,21,44,48,56
E02001373,10,44,45,9,28,57,63,81
E02001374,12,49,38,15,30,73,61,97
E02001375,9,22,26,13,23,40,40,57
E02001376,4,26,35,16,28,63,54,74
E02001377,11,41,22,8,19,59,46,74
E02001378,5,30,31,12,24,54,53,44
E02001380,6,37,26,14,32,41,25,27
E02001381,13,68,40,11,24,80,44,66
E02001382,12,30,25,11,26,38,31,20
E02001383,11,62,32,4,18,33,24,64
E02001384,27,68,41,8,33,81,60,75
E02001385,7,21,29,10,15,52,26,159
E02001386,4,28,23,4,25,62,44,60
E02001387,17,35,43,2,22,47,19,31
E02001388,33,51,57,8,38,48,33,31
E02001389,22,28,14,4,11,30,20,59
E02001390,7,33,36,15,24,67,71,82
E02001391,1,15,24,8,24,54,55,49
E02001392,3,19,19,11,11,29,18,20
E02001393,13,23,11,10,15,27,21,21
E02001394,9,56,23,17,13,41,21,40
E02001395,7,31,20,15,14,41,23,19
E02001396,32,53,43,21,29,59,51,54
E02001397,10,23,24,7,17,53,35,28
E02001398,14,37,26,9,19,46,24,33
E02001399,11,22,37,9,25,55,40,34
E02001400,6,28,41,5,27,76,28,65
E02001401,9,45,42,6,30,55,46,26
E02001402,15,40,27,5,18,35,29,30
E02001403,5,19,31,11,19,59,42,56
E02001404,2,20,40,11,42,73,59,98
E02001405,7,12,21,15,29,81,88,125
E02006932,36,71,33,12,32,38,33,39
E02006933,31,83,35,7,36,37,30,25
E02006934,49,91,46,5,20,27,18,17
E02001429,3,21,15,4,32,44,21,14
E02001430,11,25,24,9,18,48,27,26
E02001431,9,17,16,8,15,34,35,19
E02001432,9,39,31,19,46,81,50,34
E02001433,5,27,27,14,24,63,55,45
E02001434,7,29,25,6,35,57,41,31
E02001435,14,31,29,14,41,74,57,39
E02001436,11,33,28,12,52,67,53,55
E02001437,13,35,19,9,27,43,27,26
E02001438,7,30,24,15,28,59,33,32
E02001439,5,16,16,12,22,31,29,35
E02001440,5,18,15,4,21,19,20,9
E02001441,8,19,24,3,18,37,13,18
E02001442,5,27,18,8,11,23,21,18
E02001443,2,14,22,13,17,37,15,17
E02001444,5,17,18,6,17,21,27,13
E02001445,13,36,39,15,30,47,26,19
E02001446,8,34,34,14,30,44,32,26
E02001447,5,17,27,12,17,32,17,12
E02001448,14,35,35,9,23,40,34,17
E02001449,7,35,53,13,35,57,50,59
E02001450,8,30,31,6,24,36,30,39
E02001451,2,14,32,8,25,55,44,70
E02001452,2,27,25,10,33,63,29,71
E02001453,12,38,44,15,27,40,43,36
E02001454,9,23,35,27,32,46,50,56
E02001455,12,34,49,10,36,51,45,26
E02001456,12,20,45,7,25,36,32,30
E02001457,10,24,34,12,26,55,54,66
E02001458,8,37,50,12,44,62,41,41
E02001459,3,21,45,18,22,58,48,47
E02001460,9,22,30,17,41,48,38,53
E02001461,9,25,37,7,20,39,29,41
E02001462,2,28,51,9,31,68,63,87
E02001463,4,20,32,8,30,67,43,57
E02001464,5,24,42,11,25,55,44,70
E02001465,11,18,37,6,17,81,50,73
E02001466,6,27,45,20,39,60,74,65
E02001406,5,25,25,6,25,22,44,13
E02001407,6,29,26,10,18,23,32,20
E02001408,11,30,18,15,29,45,31,30
E02001409,14,39,37,18,28,55,88,60
E02001410,7,33,20,8,26,42,56,31
E02001411,2,28,17,7,30,34,41,32
E02001412,18,37,24,9,33,56,57,45
E02001413,10,31,27,13,44,69,84,40
E02001414,4,18,16,2,24,20,15,9
E02001415,5,22,17,11,20,45,52,43
E02001416,3,6,19,9,20,58,65,63
E02001417,17,25,23,9,30,56,78,53
E02001418,5,24,23,15,20,43,40,40
E02001419,4,37,27,12,33,66,59,70
E02001420,11,50,38,25,41,68,75,57
E02001421,10,48,38,15,37,101,91,70
E02001422,4,12,19,11,36,64,72,61
E02001423,13,24,29,4,19,33,32,27
E02001424,18,42,39,23,43,100,146,125
E02001425,10,35,44,12,47,70,96,52
E02001426,10,20,18,13,27,37,32,21
E02001427,13,34,42,12,24,73,96,54
E02001428,7,15,26,7,19,30,28,21
E02001467,11,29,35,6,17,56,34,46
E02001468,3,41,39,8,35,61,36,60
E02001469,16,38,47,14,32,58,33,44
E02001470,11,45,43,9,41,57,43,46
E02001471,16,24,22,10,33,49,48,99
E02001472,7,24,39,9,32,62,44,46
E02001473,10,38,40,8,34,65,49,58
E02001474,8,23,31,14,26,64,62,110
E02001475,7,24,13,12,21,47,51,58
E02001476,5,25,41,15,34,55,56,100
E02001477,4,15,25,7,37,48,49,105
E02001478,8,21,30,21,27,64,38,44
E02001479,9,25,23,9,37,29,20,17
E02001480,5,39,27,11,24,40,33,38
E02001481,9,29,35,9,32,40,41,45
E02001482,5,22,23,8,31,75,50,109
E02001483,17,36,24,7,37,59,21,31
E02001484,8,32,28,10,41,50,28,26
E02001485,6,25,29,6,21,55,45,46
E02001486,5,42,45,4,25,47,38,32
E02001487,8,38,53,12,37,88,85,118
E02001488,6,26,39,5,45,57,46,49
E02001489,10,41,32,14,25,44,33,23
E02001490,12,37,28,12,45,60,48,30
E02001491,6,19,25,8,30,58,51,54
E02001492,6,35,20,9,31,28,30,24
E02001493,9,26,23,7,35,69,61,113
E02001494,6,26,27,10,17,10,20,17
E02001495,7,29,34,7,32,63,44,52
E02001496,10,21,30,10,20,42,27,30
E02001497,4,34,27,8,24,63,54,71
E02001498,11,30,32,8,36,56,37,34
E02001499,5,22,21,14,29,31,25,18
E02001500,5,29,25,8,30,31,34,19
E02001501,8,29,33,8,42,59,34,29
E02001502,11,27,29,8,33,53,42,28
E02001503,9,23,25,7,21,41,21,15
E02001504,20,30,25,7,27,39,19,15
E02001505,8,20,22,7,31,50,35,32
E02001506,8,33,26,6,18,22,17,19
E02001507,7,28,43,7,46,61,30,11
E02001508,10,31,33,9,46,55,32,32
E02002684,4,23,19,19,31,57,34,23
E02002685,3,23,11,29,35,40,31,34
E02002686,4,17,15,27,27,61,53,54
E02002687,5,11,12,10,26,55,29,53
E02002688,2,13,14,12,27,38,38,53
E02002689,6,14,13,10,29,35,34,14
E02002691,7,25,16,19,25,56,31,21
E02002692,7,26,32,20,25,42,35,27
E02002693,4,22,11,17,23,45,23,21
E02002694,10,36,22,14,42,61,66,27
E02002695,6,24,15,25,39,54,52,39
E02002696,8,20,54,12,26,30,51,17
E02002697,5,35,24,8,35,39,35,13
E02002698,10,24,21,6,40,48,48,12
E02002699,9,39,32,9,47,36,32,21
E02002700,7,23,22,10,33,44,54,41
E02002701,11,22,20,13,37,54,46,18
E02002702,16,30,33,9,53,51,64,28
E02002703,10,25,29,8,34,46,42,17
E02002704,10,32,23,9,61,49,42,22
E02002705,8,14,14,3,30,32,34,29
E02002706,17,28,23,5,35,34,34,19
E02002707,9,30,23,10,43,46,96,50
E02002708,9,22,14,5,29,21,25,18
E02002709,13,31,27,27,37,25,61,16
E02002710,16,27,23,9,49,44,39,11
E02002711,13,37,23,7,39,31,30,10
E02002712,13,19,35,3,57,39,43,12
E02002714,10,22,25,9,54,47,49,20
E02002715,17,59,28,13,68,44,36,27
E02002716,10,36,38,3,43,53,50,25
E02002717,12,41,32,13,49,49,39,17
E02002718,20,24,22,4,22,20,29,6
E02002719,13,37,23,5,34,29,43,18
E02002720,9,42,30,14,44,38,46,12
E02002721,5,32,19,5,45,34,41,15
E02002722,7,20,31,13,28,55,71,61
E02002723,7,30,23,15,52,75,123,27
E02002724,6,24,19,6,44,81,161,65
E02002725,7,17,15,7,35,34,37,25
E02006814,10,25,31,14,51,63,57,26
E02006891,10,18,24,13,34,44,44,12
E02006892,1,25,12,9,38,57,45,33
E02002652,22,59,46,19,73,86,114,107
E02002653,1,12,28,23,40,86,95,106
E02002654,2,22,13,8,35,60,76,129
E02002655,5,27,24,11,46,106,81,98
E02002656,6,10,14,14,14,28,39,9
E02002657,10,32,19,13,54,70,54,38
E02002658,13,21,28,5,64,63,45,23
